id,option_type,entry_price,entry_time,exit_price,exit_time,quantity,dte,strike,delta,qsci,implied_vol,pnl,pnl_after_fees,total_fees_paid,rolled_count,status,multi_tf_score,sentiment_score,regime,trade_return
1045,CALL,87.22250039320124,2019-09-03T03:00:00,88.35416686651024,2025-12-06T11:38:57.439229,8,13.833333333333334,10700,0.2867862529138405,0.39862668075286356,0.25,9.053331786471972,0.2795142744276564,8.773817512044316,0,CLOSED,0.38656483337277525,0.39952161449388135,train,0.0004005765042959084
1046,CALL,86.30147263722029,2019-09-03T12:00:00,114.98116011123238,2025-12-06T11:38:57.441837,8,13.833333333333334,10900,0.3413132528768489,0.4346484367229826,0.25,229.4374997920968,219.12678449934342,10.310715292753379,0,CLOSED,0.3743886066550066,0.204439037643642,train,0.31738563926433794
1047,CALL,102.22835510652112,2019-09-03T18:00:00,108.5740330458525,2025-12-06T11:38:57.443123,7,13.833333333333334,10900,0.3278697230675335,0.26728581851118016,0.25,44.419745575319666,34.660674070979425,9.759071504340245,0,CLOSED,0.27754313080675685,0.3769732681582465,train,0.04843592428072745
1048,CALL,96.32085436911484,2019-09-04T03:00:00,87.39359871095849,2025-12-06T11:38:57.444928,7,13.833333333333334,10900,0.2807310781937346,0.21517368591620817,0.25,-62.490789607094484,-71.3196256665381,8.828836059443613,0,CLOSED,0.17907902183537117,-0.11721853540498983,train,-0.10577686440901755
1049,CALL,107.19982467694672,2019-09-06T03:00:00,123.65712919627686,2025-12-06T11:38:57.453509,6,13.833333333333334,10900,0.35897358293373316,0.2962863000336883,0.25,98.74382711598082,90.19792384795525,8.545903268025574,0,CLOSED,0.3595381754125315,0.23417159967077428,train,0.14023331990789514
1050,CALL,100.49433810879054,2019-09-06T09:00:00,102.5349836254727,2025-12-06T11:38:57.454811,7,13.833333333333334,11000,0.3128306894248111,0.28291388106104887,0.25,14.28451861677513,6.139569757513913,8.144948859261218,0,CLOSED,0.2906870015767758,0.3790736731147242,train,0.008727669741762676
1051,CALL,111.8228039378173,2019-09-06T15:00:00,113.50655454731395,2025-12-06T11:38:57.456176,6,13.833333333333334,11100,0.33397166124041955,0.33625247682095816,0.25,10.102503656979934,1.9847934329762111,8.117710224003723,0,CLOSED,0.33681117131680527,0.39608951731751135,train,0.002958241913518701
1052,CALL,108.90936632964213,2019-09-07T15:00:00,127.15553626657311,2025-12-06T11:38:57.462226,7,13.833333333333334,10700,0.3705965192137519,0.3485680933536759,0.25,127.72318955851688,118.32786132217667,9.395328236340205,0,CLOSED,0.21574657230927372,0.2980317778502563,train,0.155211445613577
1053,CALL,93.6856971455386,2019-09-07T21:00:00,84.5471372902116,2025-12-06T11:38:57.464156,7,13.833333333333334,10800,0.2758953034291493,0.29483885584641756,0.25,-63.96991898728902,-71.16323539333203,7.193316406043017,0,CLOSED,0.15939354756710056,0.3725134528400398,train,-0.10851364503344406
1054,CALL,109.48809273863435,2019-09-08T06:00:00,97.67948085504622,2025-12-06T11:38:57.466363,7,13.833333333333334,10800,0.3061781274604116,0.37569025870111794,0.25,-82.6602831851169,-89.84323520616144,7.182952021044548,0,CLOSED,0.18992910486912432,0.3019296628975693,train,-0.11722505676697734
1055,PUT,81.96256084981724,2019-09-09T03:00:00,75.62558018121945,2025-12-06T11:38:57.472348,8,13.833333333333334,10000,-0.24714888306792737,-0.27129698385995826,0.25,-50.69584534878231,-56.86337994563555,6.167534596853238,0,CLOSED,-0.16073321061396406,-0.22870623876078808,train,-0.0867215765284412
1056,PUT,79.28434058593939,2019-09-11T06:00:00,60.617902968826,2025-12-06T11:38:57.486441,8,13.833333333333334,9700,-0.21272089077772294,-0.27135447474987573,0.25,-149.3315009369071,-156.3745526495611,7.043051712653996,0,CLOSED,-0.18613908552627148,-0.299418372385407,train,-0.24654072843057298
1057,CALL,97.82916498271834,2019-09-12T15:00:00,80.43372526248322,2025-12-06T11:38:57.494312,7,13.833333333333334,10600,0.2696883103739938,0.4176869658937159,0.25,-121.76807804164582,-128.54307362143658,6.774995579790749,0,CLOSED,0.26574628236655823,0.3119390570526897,train,-0.18770778872412638
1058,CALL,87.44341292705258,2019-09-13T00:00:00,72.48181872266514,2025-12-06T11:38:57.496274,8,13.833333333333334,10700,0.24807142807360888,0.3193166709632105,0.25,-119.6927536350995,-126.30765244358132,6.614898808481817,0,CLOSED,0.2602011681250002,0.38253579394150894,train,-0.1805562709293927
1059,CALL,107.36070576904012,2019-09-14T15:00:00,105.05452900093678,2025-12-06T11:38:57.503453,6,13.833333333333334,10600,0.3267070774569295,0.35326426657514254,0.25,-13.83706060862005,-19.37038716169086,5.533326553070811,0,CLOSED,0.26046631443011553,0.22410445634598464,train,-0.0300705722559882
1060,CALL,98.629671352895,2019-09-16T00:00:00,100.81683162047284,2025-12-06T11:38:57.511487,7,13.833333333333334,10600,0.3173367535886137,0.3443512357710946,0.25,15.310121873044864,10.403658061638868,4.906463811405995,0,CLOSED,0.19845744680086216,0.09924492057183376,train,0.015068861586597848
1061,PUT,94.3786464814134,2019-09-16T12:00:00,92.87020830237952,2025-12-06T11:38:57.515068,7,13.833333333333334,9900,-0.2916706797964834,-0.38551589229102545,0.25,-10.559067253237117,-15.492888775407506,4.933821522170389,0,CLOSED,-0.3239132847372347,-0.19478422868619033,train,-0.023450959592794
1062,PUT,99.89757711570792,2019-09-16T18:00:00,101.51496424294828,2025-12-06T11:38:57.517013,6,13.833333333333334,9900,-0.3119139985780355,-0.29205549036461154,0.25,9.704322763442178,5.048540329417747,4.655782434024431,0,CLOSED,-0.2542250104967309,-0.3750766754411568,train,0.008422860819354002
1063,PUT,87.01451443378028,2019-09-18T09:00:00,84.71948714719474,2025-12-06T11:38:57.527879,7,13.833333333333334,9900,-0.2719286619114555,-0.252348923997044,0.25,-16.065191006098757,-20.524506890200005,4.4593158841012475,0,CLOSED,-0.17152664834110018,-0.19039038884691722,train,-0.0336963601068771
1064,PUT,96.6076949027065,2019-09-19T03:00:00,75.07574748177194,2025-12-06T11:38:57.533350,7,13.666666666666668,9600,-0.2549307777657892,-0.3891302107928143,0.25,-150.7236319465419,-157.41867580596326,6.695043859421357,0,CLOSED,-0.40334528485240373,-0.25424206965251844,train,-0.23278044549808147
1065,PUT,81.06513767351771,2019-09-19T09:00:00,88.06991089132634,2025-12-06T11:38:57.535050,7,13.833333333333334,9600,-0.28677164372716646,-0.21848572436893737,0.25,49.033412524660434,43.048158225075014,5.985254299585417,0,CLOSED,-0.1719815759954286,-0.38284818626891365,train,0.07586167205518016
1066,CALL,100.13341107838687,2019-09-19T21:00:00,89.91234074906515,2025-12-06T11:38:57.538631,7,13.833333333333334,10500,0.29440651288954944,0.36389428636037857,0.25,-71.54749230525204,-79.0946365948798,7.547144289627767,0,CLOSED,0.2833393778928131,0.34366873965479006,train,-0.11284179453772156
1067,PUT,76.83008183760376,2019-09-21T09:00:00,63.99885915100049,2025-12-06T11:38:57.546274,8,13.666666666666668,9700,-0.2231900776620921,-0.3159280246315893,0.25,-102.64978149282615,-108.01137561540584,5.361594122579692,0,CLOSED,-0.1770054345127065,-0.3350231454751426,train,-0.17573093284559782
1068,PUT,87.65809255222803,2019-09-22T00:00:00,103.07019554411772,2025-12-06T11:38:57.549083,7,13.833333333333334,9700,-0.3203273109760827,-0.20715439187802348,0.25,107.88472094322788,101.40850201535986,6.476218927868017,0,CLOSED,-0.19335945806666135,-0.20005415221119904,train,0.1652663027170662
1069,PUT,98.93119248471749,2019-09-23T12:00:00,103.14068551276932,2025-12-06T11:38:57.555871,6,13.833333333333334,9700,-0.3204905922582363,-0.21657223355481964,0.25,25.25695816831103,19.996538667511736,5.260419500799292,0,CLOSED,-0.19946916875977688,-0.32642321338817687,train,0.033687620262943065
1070,PUT,86.27166169000475,2019-09-23T21:00:00,96.21645778791435,2025-12-06T11:38:57.558163,7,13.833333333333334,9500,-0.3090354972380087,-0.2791551903084283,0.25,69.61357268536722,62.122512728036156,7.491059957331064,0,CLOSED,-0.2596271980789286,-0.3922628735745787,train,0.10286859556875713
1071,PUT,76.14119547279824,2019-09-24T12:00:00,89.50319115154662,2025-12-06T11:38:57.562133,8,13.833333333333334,9400,-0.29498156547151,-0.24254216153180605,0.25,106.89596542998697,99.58647599054089,7.309489439446075,0,CLOSED,-0.2584734409660199,-0.09959949551298396,train,0.16348980892038686
1072,PUT,112.53385777382164,2019-09-24T18:00:00,318.0729339534755,2025-12-06T11:38:57.564101,7,13.833333333333334,8400,-0.5016385015345315,-0.5121042166979719,0.3951349924906128,1438.7735332575771,1406.5979541687109,32.175579088866286,0,CLOSED,-0.3617725862520029,-0.36362446824269723,train,1.7856187360528664
1073,PUT,231.23447629140264,2019-09-25T03:00:00,254.23629661573204,2025-12-06T11:38:57.566860,2,13.833333333333334,8400,-0.42552188179864536,-0.2231158828851443,0.4660360346852763,46.0036406486588,35.61456610844612,10.389074540212683,0,CLOSED,-0.21297091065444054,-0.3985321160870497,train,0.07700963688382803
1074,PUT,166.3727755511568,2019-09-25T12:00:00,133.62648928642375,2025-12-06T11:38:57.569604,4,13.833333333333334,8100,-0.3069920194553054,-0.24359133609540315,0.3992487035138915,-130.98514505893218,-143.82511359398063,12.839968535048447,0,CLOSED,-0.2870741207784659,-0.37877305873625394,train,-0.21611876269647984
1075,PUT,120.88801960941919,2019-09-26T15:00:00,125.04673498045898,2025-12-06T11:38:57.577563,6,13.666666666666668,7700,-0.3267888395677878,-0.37975974256400724,0.36572173033282035,24.95229222623874,9.16328098156856,15.78901124467018,0,CLOSED,-0.34970643091267395,-0.19827613582515138,train,0.012633290725271324
1076,PUT,84.09846202716744,2019-09-28T15:00:00,76.47791482417597,2025-12-06T11:38:57.590535,8,13.833333333333334,7900,-0.29870175530647003,-0.24184869274730195,0.25,-60.964377623931796,-69.5645313654966,8.600153741564803,0,CLOSED,-0.21921569729341653,-0.26887115170277176,train,-0.1033974487889925
1077,PUT,74.26209921932923,2019-09-29T12:00:00,80.19459474387259,2025-12-06T11:38:57.594625,9,13.666666666666668,7800,-0.3140237677006794,-0.28817402184535734,0.25,53.3924597208902,44.413999149770234,8.978460571119966,0,CLOSED,-0.18335762686233617,-0.3529898911993725,train,0.06645232017807602
1078,PUT,53.92313459212028,2019-09-30T06:00:00,44.48769888244624,2025-12-06T11:38:57.598069,13,13.833333333333334,7500,-0.20407055654913175,-0.33337374149832255,0.25,-122.6606642257625,-132.55944858813945,9.89878436237694,0,CLOSED,-0.26312371433064674,-0.27361107576766547,train,-0.1891002950358188
1079,CALL,79.42676095856086,2019-09-30T15:00:00,71.38785912274716,2025-12-06T11:38:57.599871,9,13.833333333333334,8500,0.29031976540307103,0.3748685511173042,0.25,-72.35011652232333,-83.7968323250596,11.446715802736268,0,CLOSED,0.305531438851928,0.25332146439332365,train,-0.11722445980249056
1080,CALL,94.17294873756782,2019-09-30T21:00:00,88.10163941642486,2025-12-06T11:38:57.601129,7,13.833333333333334,8400,0.3399470931089458,0.29160363684285606,0.25,-42.499165248000736,-52.59782258931446,10.098657341313727,0,CLOSED,0.16020942491549586,0.38258756827497725,train,-0.07978909821073543
1081,CALL,85.34318616846576,2019-10-01T03:00:00,93.4029183129619,2025-12-06T11:38:57.602392,8,13.833333333333334,8600,0.3483099760718549,0.362852575103239,0.25,64.4778571559691,52.78412102815683,11.693736127812269,0,CLOSED,0.32773034696811554,0.2788366852832987,train,0.07731156316914689
1082,PUT,72.41648486767917,2019-10-03T15:00:00,53.81050645012624,2025-12-06T11:38:57.615948,10,13.833333333333334,7900,-0.22771423162756665,-0.32566925145284187,0.25,-186.05978417552933,-193.3086310250179,7.2488468494885545,0,CLOSED,-0.18969082348065855,-0.34622047519357935,train,-0.2669400915803014
1083,PUT,83.20803895187646,2019-10-05T12:00:00,82.03631138741639,2025-12-06T11:38:57.628524,8,13.833333333333334,7900,-0.3148765613747371,-0.2676492582145799,0.25,-9.373820515680563,-15.276380853977997,5.902560338297433,0,CLOSED,-0.21079107398427857,-0.2926355532997118,train,-0.022949075964302446
1084,PUT,61.28363604780134,2019-10-06T09:00:00,70.80399895870823,2025-12-06T11:38:57.634619,10,13.833333333333334,7700,-0.28727971057094126,-0.22086186840226493,0.25,95.20362910906897,87.78677694204525,7.416852167023723,0,CLOSED,-0.23674771002583136,-0.3030924292398928,train,0.14324668476519803
1085,PUT,64.81685116845074,2019-10-07T00:00:00,62.81093338352093,2025-12-06T11:38:57.639326,10,13.666666666666668,7600,-0.26604525837189996,-0.2358236590938371,0.25,-20.059177849298067,-28.645234175646646,8.58605632634858,0,CLOSED,-0.21791242528480598,-0.2908149660143952,train,-0.04419411566476954
1086,CALL,84.33208053022008,2019-10-07T12:00:00,95.3138845443791,2025-12-06T11:38:57.642769,8,13.833333333333334,8300,0.3619942934799133,0.3403192891526754,0.25,87.8544321132722,77.93557891090201,9.91885320237019,0,CLOSED,0.22207745823349645,0.26901851125414095,train,0.11551887849336008
1087,CALL,64.40091547592647,2019-10-07T18:00:00,58.16055224585784,2025-12-06T11:38:57.644365,11,13.833333333333334,8500,0.24992489673684354,0.37798098414187187,0.25,-68.64399553075486,-77.84222483759234,9.19822930683748,0,CLOSED,0.3259379894929586,0.3845896333433652,train,-0.10988300153857049
1088,CALL,92.2607818638603,2019-10-08T00:00:00,111.90702574446141,2025-12-06T11:38:57.645753,8,13.833333333333334,8400,0.4003826523925432,0.3049363697708593,0.25,157.16995104480884,147.04197182002204,10.127979224786788,0,CLOSED,0.21755101156421702,0.3677393713603823,train,0.19922058003610446
1089,CALL,74.33292951890644,2019-10-09T15:00:00,78.44023377184931,2025-12-06T11:38:57.653401,11,13.833333333333334,8800,0.30300759233980307,0.5195452976457728,0.25,45.180346782371544,34.369064199000015,10.81128258337153,0,CLOSED,0.44123762645991205,0.30096565296762434,train,0.042033327651005245
1090,CALL,72.07039011240886,2019-10-09T21:00:00,75.21052478973888,2025-12-06T11:38:57.701460,10,13.833333333333334,8800,0.29399984414025393,0.34490645172140777,0.25,31.401346773300247,22.010567821605875,9.390778951694374,0,CLOSED,0.27514504699316117,0.38834858391096905,train,0.0305403755790357
1091,CALL,72.46582410260044,2019-10-10T03:00:00,80.94074806257822,2025-12-06T11:38:57.702981,9,13.833333333333334,8800,0.3098737946300578,0.27595980998912983,0.25,76.27431563980008,68.32156241704013,7.952753222759951,0,CLOSED,0.25741900703680276,-0.036006284962240724,train,0.10475675681623892
1092,CALL,87.60145660167063,2019-10-13T15:00:00,92.9092270615015,2025-12-06T11:38:57.724081,8,13.833333333333334,8600,0.34703006812998594,0.3356712463807534,0.25,42.4621636786469,36.28390491279175,6.178258765855155,0,CLOSED,0.21269004359026714,0.29392674846474814,train,0.0517741175780001
1093,PUT,61.2770426145521,2019-10-14T12:00:00,53.29477037096808,2025-12-06T11:38:57.730266,11,13.833333333333334,8000,-0.2237628888328107,-0.26330199250619263,0.25,-87.80499467942423,-93.06541147727252,5.2604167978483,0,CLOSED,-0.14835356255838908,-0.011316120133624541,train,-0.13806952149596916
1094,CALL,72.85227582279822,2019-10-15T00:00:00,64.18570645341742,2025-12-06T11:38:57.733910,9,13.833333333333334,8600,0.26643916062506756,0.24964914450694373,0.25,-77.99912432442716,-83.72919362966388,5.73006930523672,0,CLOSED,0.2353962341223357,0.30163189610031904,train,-0.1277001113768636
1095,PUT,84.86811464840684,2019-10-15T18:00:00,82.44198087146378,2025-12-06T11:38:57.739169,8,13.833333333333334,8000,-0.3130800558943453,-0.28404112017727,0.25,-19.40907021554449,-26.629238651601952,7.220168436057463,0,CLOSED,-0.23827404512184006,-0.3237993463499098,train,-0.039221500857421605
1096,PUT,77.54780927616684,2019-10-16T12:00:00,72.63273559014851,2025-12-06T11:38:57.743862,9,13.833333333333334,7800,-0.29004264448659656,-0.2866354148309457,0.25,-44.23566317416498,-51.22611228107363,6.990449106908651,0,CLOSED,-0.3380896581084055,-0.2597710695139126,train,-0.07339717661375525
1097,PUT,83.83008693108513,2019-10-17T00:00:00,84.96833362238976,2025-12-06T11:38:57.746248,8,13.833333333333334,7800,-0.3263102258394157,-0.2225701862918477,0.25,9.10597353043704,2.9683418630733476,6.137631667363693,0,CLOSED,-0.15434130445709196,-0.13014366102084127,train,0.004426128451819387
1098,PUT,66.46001972825252,2019-10-18T06:00:00,67.36748964771414,2025-12-06T11:38:57.751947,10,13.833333333333334,7700,-0.27657998170498366,-0.29621096261652047,0.25,9.074699194616187,2.3801560812908757,6.694543113325311,0,CLOSED,-0.250421733398392,-0.20339980610044656,train,0.003581335201257935
1099,CALL,88.1019402187435,2019-10-20T15:00:00,101.66409845019189,2025-12-06T11:38:57.763811,8,13.833333333333334,8200,0.3814474305622334,0.3126259389488115,0.25,108.49726585158714,101.42566828196054,7.071597569626608,0,CLOSED,0.20607648662318362,0.2854164525626141,train,0.1439038516492036
1100,CALL,81.29470499948184,2019-10-20T21:00:00,88.82503594786112,2025-12-06T11:38:57.765808,9,13.666666666666668,8400,0.3432688231159582,0.32061850938577574,0.25,67.77297853541359,59.56402590344676,8.208952631966827,0,CLOSED,0.2779924162559654,0.38638522210976695,train,0.08141028496782364
1101,CALL,89.36633347533188,2019-10-21T03:00:00,86.93763542845,2025-12-06T11:38:57.767580,8,13.833333333333334,8400,0.3368010723923571,0.288088575364595,0.25,-19.42958437505513,-26.455807840962155,7.026223465907027,0,CLOSED,0.27096586610820056,0.39041808454601984,train,-0.03700471812500964
1102,CALL,75.03423186933423,2019-10-22T09:00:00,66.15059295213814,2025-12-06T11:38:57.775276,10,13.833333333333334,8500,0.2747128846716404,0.33558521751200626,0.25,-88.83638917196095,-94.83679383115151,6.000404659190572,0,CLOSED,0.3138552804400645,0.21641449400877263,train,-0.12639137026990796
1103,PUT,65.00012544584251,2019-10-23T00:00:00,63.346162650251244,2025-12-06T11:38:57.779866,11,13.833333333333334,7800,-0.26119375080709706,-0.32089016408065163,0.25,-18.19359075150396,-24.876363125165806,6.682772373661845,0,CLOSED,-0.23123556865926828,-0.3607444938173555,train,-0.034792049112543716
1104,PUT,51.817665185277065,2019-10-23T12:00:00,74.22241114114513,2025-12-06T11:38:57.783531,15,13.833333333333334,7300,-0.3099373036414641,-0.5384573173112669,0.25,336.071189338021,322.1342593591506,13.936929978870392,0,CLOSED,-0.37393593139094405,-0.34794244878808456,train,0.41444586925757315
1105,PUT,63.00019307409684,2019-10-23T18:00:00,68.91068581146692,2025-12-06T11:38:57.785541,12,13.833333333333334,7300,-0.2930602199614858,-0.35555186479372136,0.25,70.92591284844093,59.08625780720317,11.839655041237762,0,CLOSED,-0.2886888625307962,-0.3938754797912658,train,0.07815618614812504
1106,PUT,76.71950203834376,2019-10-24T00:00:00,82.28800022152564,2025-12-06T11:38:57.787572,10,13.833333333333334,7300,-0.3346816254871213,-0.3211491035629723,0.25,55.68498183181873,44.5880168204184,11.096965011400329,0,CLOSED,-0.2681145082496087,-0.21327272256186525,train,0.05811823022278441
1107,PUT,46.66948279174153,2019-10-24T06:00:00,34.18636106653844,2025-12-06T11:38:57.789597,17,13.833333333333334,7100,-0.1725163436398427,-0.44993177377714244,0.25,-212.21306932845255,-220.88260399820078,8.669534669748236,0,CLOSED,-0.3956303242993883,-0.3318294538548986,train,-0.27840664981902374
1108,PUT,84.21925823856873,2019-10-24T15:00:00,77.46973023246119,2025-12-06T11:38:57.792402,8,13.833333333333334,7300,-0.32002382782473404,-0.21788307892253256,0.25,-53.99622404886031,-61.23694418738357,7.2407201385232565,0,CLOSED,-0.21015708576945702,0.1399138442626858,train,-0.09088916458679361
1109,CALL,78.45797133515543,2019-10-25T12:00:00,94.99473311379643,2025-12-06T11:38:57.796736,9,13.833333333333334,7800,0.3768503429279797,0.2847600585325953,0.25,148.83085600776894,140.5559322634485,8.274923744320427,0,CLOSED,0.27489961168399657,0.2895034009867217,train,0.19905339816060252
1110,CALL,106.41460800226014,2019-10-25T18:00:00,83.80397730019058,2025-12-06T11:38:57.798460,8,13.666666666666668,8900,0.27141817474260616,0.6313411296066126,0.3137623126332513,-180.88504561655645,-196.87072354080172,15.985677924245277,0,CLOSED,0.36110355884434686,0.38699600999323475,train,-0.23125434472377654
1111,CALL,161.53606720069592,2019-10-26T00:00:00,690.8279521611769,2025-12-06T11:38:57.799804,5,13.833333333333334,9500,0.7513688119539977,0.6167718138127153,0.440905807750819,2646.459424802405,2600.8579497665446,45.60147503586019,0,CLOSED,0.4985991807432876,0.3984700935796941,train,3.2201575720364444
1112,CALL,298.0969382064968,2019-10-26T06:00:00,259.24264872600037,2025-12-06T11:38:57.801155,2,13.833333333333334,9800,0.39533036360295576,0.31640247032449975,0.5266847462640376,-77.7085789609929,-89.63564612134833,11.927067160355438,0,CLOSED,0.2794269064640664,0.3998200080395575,train,-0.15034647229294285
1113,CALL,123.05622491997792,2019-10-27T09:00:00,184.5132040546432,2025-12-06T11:38:57.806756,6,13.833333333333334,9500,0.4431325926333026,0.31230388804187414,0.31557716724098095,368.74187480799173,349.2993614875639,19.44251332042783,0,CLOSED,0.2968404347316078,0.10847743320837405,train,0.4730891126051111
1114,CALL,154.7474156110311,2019-10-27T15:00:00,231.07443166234182,2025-12-06T11:38:57.808318,5,13.833333333333334,9800,0.4481059540414516,0.36889189861185023,0.367562937284578,381.6350802565536,360.9936114274281,20.64146882912545,0,CLOSED,0.37376264089421085,0.36488934303704124,train,0.4665585011575403
1115,CALL,202.41039664147547,2019-10-27T21:00:00,184.26462851997167,2025-12-06T11:38:57.810201,4,13.833333333333334,9800,0.387096032423698,0.22805869114742636,0.37954248953028713,-72.58307248601523,-89.13276356292516,16.549691076909937,0,CLOSED,0.18889047739316003,0.39582627821948446,train,-0.11008916172522973
1116,PUT,84.81583110837937,2019-10-30T12:00:00,110.11796567263218,2025-12-06T11:38:57.827905,9,13.833333333333334,8900,-0.35834420545513357,-0.2014795368074523,0.25,227.7192110782753,213.50176754013012,14.21744353814518,0,CLOSED,-0.14978745452789524,-0.37969998994945925,train,0.27969328727389386
1117,PUT,78.94983208520989,2019-10-31T09:00:00,68.81489123516121,2025-12-06T11:38:57.834073,10,13.833333333333334,8800,-0.25365905539105316,-0.2553475598203011,0.25,-101.34940850048679,-111.48743261971381,10.13802411922703,0,CLOSED,-0.20591042221721534,-0.30172097988336705,train,-0.1412130079002402
1118,CALL,89.01771796024968,2019-11-01T21:00:00,67.92439681203041,2025-12-06T11:38:57.843875,9,13.833333333333334,9500,0.25817098853475584,0.24774201378361987,0.25,-189.83989033397347,-199.07751591085903,9.23762557688557,0,CLOSED,0.2199030955745245,0.3072477509873277,train,-0.2484867563103884
1119,CALL,82.16566222724532,2019-11-02T03:00:00,70.94139467109972,2025-12-06T11:38:57.845211,9,13.833333333333334,9500,0.2665453631475408,0.2037353943130069,0.25,-101.01840800531045,-108.95315288096312,7.934744875652669,0,CLOSED,0.2187667647953213,0.35598363095729524,train,-0.1473353411572501
1120,CALL,80.01193539226324,2019-11-02T12:00:00,86.9787094184071,2025-12-06T11:38:57.847047,10,13.833333333333334,9600,0.30656204978269924,0.3810868490146688,0.25,69.66774026143867,61.03062730433399,8.637112957104678,0,CLOSED,0.33311526787496915,0.0859542319329367,train,0.07627690419576497
1121,CALL,103.39492205309989,2019-11-03T00:00:00,106.71364563651696,2025-12-06T11:38:57.849485,8,13.833333333333334,9500,0.3565321409507993,0.31157499824967005,0.25,26.549788667336543,19.200674898652107,7.349113768684436,0,CLOSED,0.2562326443458936,-0.02046101571730017,train,0.02321278757866771
1122,CALL,81.69706100160374,2019-11-04T12:00:00,83.37456128025087,2025-12-06T11:38:57.856353,9,13.833333333333334,9500,0.2996541398518477,0.25332028268745954,0.25,15.097502507824174,8.773187293041225,6.324315214782949,0,CLOSED,0.24795203223214207,0.2022567218018664,train,0.011931868492754667
1123,CALL,90.53101668378076,2019-11-04T18:00:00,89.11088181387049,2025-12-06T11:38:57.857702,8,13.833333333333334,9500,0.3142303017591049,0.2123099991585795,0.25,-11.361078959282167,-17.5055090365389,6.144430077256733,0,CLOSED,0.19400844016263158,0.37227942863909497,train,-0.024170595998171212
1124,CALL,94.47858494948605,2019-11-05T00:00:00,112.89217995031777,2025-12-06T11:38:57.859456,8,13.833333333333334,9600,0.3679438779875708,0.21500273823689603,0.25,147.30876000665376,138.831624852754,8.477135153899752,0,CLOSED,0.21835256630281216,0.38379492531743487,train,0.1836813402304101
1125,PUT,85.70691121055006,2019-11-07T09:00:00,90.20303879284165,2025-12-06T11:38:57.875635,9,13.833333333333334,9000,-0.3066146027930641,-0.27735246213536957,0.25,40.46514824062433,33.517731207748014,6.947417032876315,0,CLOSED,-0.15554804302501501,-0.2561263392739389,train,0.043452649311646385
1126,PUT,76.86125434009773,2019-11-08T09:00:00,81.42773225783867,2025-12-06T11:38:57.882686,10,13.833333333333334,8800,-0.2886519943101209,-0.32602517113633644,0.25,45.6647791774094,37.72973387066914,7.935045306740259,0,CLOSED,-0.3178473057556476,-0.23686362643195188,train,0.04908810582731529
1127,PUT,80.39725011394376,2019-11-08T15:00:00,97.28251415573959,2025-12-06T11:38:57.884682,10,13.833333333333334,8600,-0.33554947549949166,-0.3032125345946364,0.25,168.85264041795836,157.4093884378291,11.443251980129254,0,CLOSED,-0.288753924202306,-0.38076479498755716,train,0.19578951794338634
1128,PUT,95.16405845380405,2019-11-10T03:00:00,91.01870793068292,2025-12-06T11:38:57.894150,8,13.833333333333334,8600,-0.31937772857577085,-0.23063605338040402,0.25,-33.16280418496899,-39.50342706551058,6.340622880541591,0,CLOSED,-0.1706911791906568,-0.09295468164215287,train,-0.051888585495603524
1129,CALL,79.19249560174421,2019-11-10T18:00:00,81.30787340864208,2025-12-06T11:38:57.897135,10,13.833333333333334,9300,0.2988334272390248,0.30804102895101015,0.25,21.15377806897868,12.637106222120426,8.516671846858255,0,CLOSED,0.21906411786217592,0.29769617310028773,train,0.015957454208378418
1130,PUT,66.6450658901058,2019-11-11T09:00:00,53.03604519717396,2025-12-06T11:38:57.900183,13,13.833333333333334,8400,-0.21446275854249808,-0.42103692716712715,0.25,-176.91726900811386,-186.36715588833155,9.449886880217697,0,CLOSED,-0.3166261016047741,-0.328584294587573,train,-0.21510872375717052
1131,PUT,78.43124072602541,2019-11-14T08:00:00,72.34711849930682,2025-12-06T11:38:57.915359,10,13.833333333333334,8400,-0.2732738671987892,-0.33231267299445977,0.25,-60.84122226718591,-67.84624268034128,7.005020413155362,0,CLOSED,-0.2658840363337796,-0.32095603840864817,train,-0.08650410480861899
1132,PUT,93.01761521194612,2019-11-15T14:00:00,86.90980460989431,2025-12-06T11:38:57.924076,8,13.833333333333334,8300,-0.31683996878488185,-0.20288444105373635,0.25,-48.86248481641451,-57.55152028646461,8.689035470050097,0,CLOSED,-0.1756829751771144,0.03961125655996492,train,-0.07733954498205807
1133,CALL,72.05051759804837,2019-11-17T17:00:00,70.34525999166226,2025-12-06T11:38:57.938664,11,13.833333333333334,8800,0.28012108557194365,0.27445697220366744,0.25,-18.757833670247237,-25.13054466262391,6.3727109923766765,0,CLOSED,0.21550642554442553,0.3216668717643473,train,-0.03170823812917798
1134,PUT,67.57056449897436,2019-11-18T11:00:00,74.64576933786657,2025-12-06T11:38:57.943731,11,13.833333333333334,8200,-0.28508554358725835,-0.23701030256019504,0.25,77.82725322781425,71.00725574011513,6.819997487699126,0,CLOSED,-0.1832145514323032,-0.2844676215927331,train,0.0955327976782135
1135,PUT,65.69554290800761,2019-11-18T17:00:00,105.70450806124427,2025-12-06T11:38:57.945039,12,13.833333333333334,8100,-0.37244791029242286,-0.27259742979564683,0.25,480.1075818388399,468.96165298320335,11.145928855636551,0,CLOSED,-0.29128308640093037,-0.3031143818806882,train,0.5948674144199334
